committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476068,23,85996849,1624608,PAC,POLITICAL ACTION COMMITTEE,C00571976,C00571976,PETER NORBECK LEADERSHIP PAC,SD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,2500.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.859,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,PIERRE,57501,CONTRIBUTIONS,,2022,SB,4081720221565053803,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476068,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476067,23,85996832,1624608,PAC,POLITICAL ACTION COMMITTEE,C00574970,C00574970,FAIR SHOT PAC,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.859,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,MALDEN,02148,CONTRIBUTIONS,,2022,SB,4081720221565053802,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476067,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476067,23,85996831,1624608,CCM,CAMPAIGN COMMITTEE,C00665752,C00665752,FRIENDS OF MICHAEL GUEST,MS,FRIENDS OF MICHAEL GUEST,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,03,H8MS03125,"GUEST, MICHAEL PATRICK REP.",MICHAEL,GUEST,PATRICK,REP.,,MS,MISSISSIPPI,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.859,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,BRANDON,39043,CONTRIBUTIONS,,2022,SB,4081720221565053801,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476067,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476067,23,85996830,1624608,CCM,CAMPAIGN COMMITTEE,C00668228,C00668228,NEVADANS FOR STEVEN HORSFORD,NV,NEVADANS FOR STEVEN HORSFORD,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,04,H2NV04011,"HORSFORD, STEVEN ALEXANDER REP.",STEVEN,HORSFORD,ALEXANDER,REP.,,NV,NEVADA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.859,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,NORTH LAS VEGAS,89033,CONTRIBUTIONS,,2022,SB,4081720221565053800,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476067,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476066,23,85996768,1624608,CCM,CAMPAIGN COMMITTEE,C00497818,C00497818,WENSTRUP FOR CONGRESS,OH,WENSTRUP FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,2000.00,H,HOUSE,02,H2OH02085,"WENSTRUP, BRAD REP.",BRAD,WENSTRUP,,REP.,,OH,OHIO,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,CINCINNATI,45209,CONTRIBUTIONS,,2022,SB,4081720221565053799,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476066,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476066,23,85996767,1624608,CCM,CAMPAIGN COMMITTEE,C00632067,C00632067,RON ESTES FOR CONGRESS,KS,RON ESTES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,04,H8KS04112,"ESTES, RON REP.",RON,ESTES,,REP.,,KS,KANSAS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,WICHITA,67278,CONTRIBUTIONS,,2022,SB,4081720221565053798,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476066,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476066,23,85996766,1624608,CCM,CAMPAIGN COMMITTEE,C00573949,C00573949,JOSH GOTTHEIMER FOR CONGRESS,NJ,JOSH GOTTHEIMER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,05,H6NJ05171,"GOTTHEIMER, JOSHUA S. REP.",JOSHUA,GOTTHEIMER,S.,REP.,,NJ,NEW JERSEY,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,RIDGEWOOD,07451,CONTRIBUTIONS,,2022,SB,4081720221565053797,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476066,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476065,23,85996765,1624608,CCM,CAMPAIGN COMMITTEE,C00575050,C00575050,LAHOOD FOR CONGRESS,IL,LAHOOD FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,18,H6IL18088,"LAHOOD, DARIN REP.",DARIN,LAHOOD,,REP.,,IL,ILLINOIS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,PEORIA,61612,CONTRIBUTIONS,,2022,SB,4081720221565053796,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476065,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476065,23,85996727,1624608,CCM,CAMPAIGN COMMITTEE,C00576041,C00576041,SALUD CARBAJAL FOR CONGRESS,CA,SALUD CARBAJAL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,24,H6CA24303,"CARBAJAL, SALUD REP.",SALUD,CARBAJAL,,REP.,,CA,CALIFORNIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,SANTA BARBARA,93102,CONTRIBUTIONS,,2022,SB,4081720221565053795,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476065,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476065,23,85996641,1624608,CCM,CAMPAIGN COMMITTEE,C00710103,C00710103,NANCY MACE FOR CONGRESS,SC,NANCY MACE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-19 00:00:00,1000.00,H,HOUSE,01,H0SC01394,"MACE, NANCY REP.",NANCY,MACE,,REP.,,SC,SOUTH CAROLINA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,CHARLESTON,29492,CONTRIBUTIONS,,2022,SB,4081720221565053794,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476065,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476064,23,85979880,1624608,CCM,CAMPAIGN COMMITTEE,C00559393,C00559393,DAN NEWHOUSE FOR CONGRESS,WA,DAN NEWHOUSE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,1000.00,H,HOUSE,04,H4WA04104,"NEWHOUSE, DAN REP.",DAN,NEWHOUSE,,REP.,,WA,WASHINGTON,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,YAKIMA,98909,CONTRIBUTIONS,,2022,SB,4081720221565053793,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476064,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476064,23,85979879,1624608,CCM,CAMPAIGN COMMITTEE,C00558213,C00558213,DEBBIE DINGELL FOR CONGRESS,MI,DEBBIE DINGELL FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,1000.00,H,HOUSE,12,H4MI12079,"DINGELL, DEBBIE INSLEY REP.",DEBBIE,DINGELL,INSLEY,REP.,,MI,MICHIGAN,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,DEARBORN,48124,CONTRIBUTIONS,,2022,SB,4081720221565053792,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476064,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476064,23,85979834,1624608,PAC,POLITICAL ACTION COMMITTEE,C00464727,C00464727,HUSKY PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,WASHINGTON,20002,CONTRIBUTIONS,,2022,SB,4081720221565053791,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476064,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476063,23,85979647,1624608,CCM,CAMPAIGN COMMITTEE,C00574889,C00574889,TAMMY FOR ILLINOIS,IL,TAMMY FOR ILLINOIS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,2500.00,S,SENATE,,S6IL00292,"DUCKWORTH, TAMMY SEN.",TAMMY,DUCKWORTH,,SEN.,,IL,ILLINOIS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.857,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,CHICAGO,60610,CONTRIBUTIONS,,2022,SB,4081720221565053790,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476063,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476063,23,85979646,1624608,PAC,POLITICAL ACTION COMMITTEE,C00347195,C00347195,PRAIRIE PAC,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,2000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.856,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,SPRINGFIELD,62705,CONTRIBUTIONS,,2022,SB,4081720221565053789,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476063,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476063,23,85979641,1624608,PAC,POLITICAL ACTION COMMITTEE,C00348607,C00348607,IMPACT,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,2500.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.856,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,NEW YORK,10022,CONTRIBUTIONS,,2022,SB,4081720221565053788,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476063,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476062,23,85979589,1624608,PAC,POLITICAL ACTION COMMITTEE,C00493700,C00493700,BLUE HEN FEDERAL PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,2000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.856,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,WASHINGTON,20003,CONTRIBUTIONS,,2022,SB,4081720221565053787,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476062,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476062,23,85979588,1624608,PAC,POLITICAL ACTION COMMITTEE,C00497073,C00497073,LOBO PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,1500.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.856,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,WASHINGTON,20003,CONTRIBUTIONS,,2022,SB,4081720221565053786,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476062,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476062,23,85979587,1624608,PAC,POLITICAL ACTION COMMITTEE,C00562330,C00562330,MARC PAC,MD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-07-12 00:00:00,1000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.856,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081720221564969100,"GAITHURSBURG,",208833142,CONTRIBUTIONS,,2022,SB,4081720221565053785,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476062,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M8,202208179525476061,21B,86121020,1624608,ORG,ORGANIZATION,,,BANK (WACHOVIA/WELLS FARGO),NC,,,,,,,,2022-07-11 00:00:00,16.62,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:34.862,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4081720221564969100,CHARLOTTE,282563966,OTHER,,2022,SB,4081720221565053823,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525476061,Other Federal Operating Expenditures,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157578,23,85901423,1616503,CCM,CAMPAIGN COMMITTEE,C00618124,C00618124,CURTIS FOR CONGRESS 2022,UT,CURTIS FOR CONGRESS 2022,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - DAVID CURTIS 2020,,,2022-06-30 00:00:00,-1000.00,H,HOUSE,03,H8UT03238,"CURTIS, JOHN REP.",JOHN,CURTIS,,REP.,,UT,UTAH,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,SALT LAKE CITY,84111,CONTRIBUTIONS,VOID - DAVID CURTIS 2020,2022,SB,4072720221552943293,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157578,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157577,23,85899617,1616503,CCM,CAMPAIGN COMMITTEE,C00330142,C00330142,LARSON FOR CONGRESS,CT,LARSON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-29 00:00:00,2500.00,H,HOUSE,01,H8CT01046,"LARSON, JOHN B. REP.",JOHN,LARSON,B.,REP.,,CT,CONNECTICUT,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,HARTFORD,06126,CONTRIBUTIONS,,2022,SB,4072720221552943292,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157577,23,85894642,1616503,PAC,POLITICAL ACTION COMMITTEE,C00410092,C00410092,PEOPLE'S VOICE PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,WASHINGTON,20002,CONTRIBUTIONS,,2022,SB,4072720221552943291,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157577,23,85894641,1616503,PAC,POLITICAL ACTION COMMITTEE,C00492983,C00492983,NUTMEG PAC,CT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,1000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,STAMFORD,06901,CONTRIBUTIONS,,2022,SB,4072720221552943290,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157576,23,85894640,1616503,PAC,POLITICAL ACTION COMMITTEE,C00392738,C00392738,HOOPS PAC,OR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,2000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,PORTLAND,97208,CONTRIBUTIONS,,2022,SB,4072720221552943289,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157576,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157576,23,85894617,1616503,CCM,CAMPAIGN COMMITTEE,C00545749,C00545749,EMMER FOR CONGRESS,MN,EMMER FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,1000.00,H,HOUSE,06,H4MN06087,"EMMER, TOM EARL REP. JR.",TOM,EMMER,EARL,REP.,JR.,MN,MINNESOTA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.927,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,ANOKA,55303,CONTRIBUTIONS,,2022,SB,4072720221552943288,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157576,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157576,23,85894616,1616503,CCM,CAMPAIGN COMMITTEE,C00359034,C00359034,GRAVES FOR CONGRESS,MO,GRAVES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,1000.00,H,HOUSE,06,H0MO06073,"GRAVES, SAMUEL B. REP. JR.",SAMUEL,GRAVES,B.,REP.,JR.,MO,MISSOURI,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.925,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,KANSAS CITY,64108,CONTRIBUTIONS,,2022,SB,4072720221552943287,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157576,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157575,23,85894614,1616503,PAC,POLITICAL ACTION COMMITTEE,C00349233,C00349233,NEW MILLENNIUM PAC,RI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,1000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.925,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,PROVIDENCE,02903,CONTRIBUTIONS,,2022,SB,4072720221552943286,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157575,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157575,23,85894613,1616503,CCM,CAMPAIGN COMMITTEE,C00457556,C00457556,QUIGLEY FOR CONGRESS,IL,QUIGLEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,1000.00,H,HOUSE,05,H0IL05096,"QUIGLEY, MICHAEL REP.",MICHAEL,QUIGLEY,,REP.,,IL,ILLINOIS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.925,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,CHICAGO,60614,CONTRIBUTIONS,,2022,SB,4072720221552943285,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157575,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),2022,M7,202207189522157575,23,85894612,1616503,CCM,CAMPAIGN COMMITTEE,C00482737,C00482737,AUSTIN SCOTT FOR CONGRESS INC,GA,AUSTIN SCOTT FOR CONGRESS INC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2022-06-28 00:00:00,3000.00,H,HOUSE,08,H0GA08099,"SCOTT, AUSTIN REP.",AUSTIN,SCOTT,,REP.,,GA,GEORGIA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-28 03:35:32.925,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4071820221540842097,TIFTON,31793,CONTRIBUTIONS,,2022,SB,4072720221552943284,https://docquery.fec.gov/cgi-bin/fecimg/?202207189522157575,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
